instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,miscalc,quarter
7731,2011-11-23,4,0,11,17,0,3,1,3,15.58,20.0889,71.0,26.0027,7,156,163,0,q4
7732,2011-11-23,4,0,11,18,0,3,1,2,16.400000000000002,20.8641,57.99999999999999,35.0008,7,138,145,0,q4
7733,2011-11-23,4,0,11,19,0,3,1,1,15.58,20.0889,57.99999999999999,26.0027,6,116,122,0,q4
7734,2011-11-23,4,0,11,20,0,3,1,1,14.76,16.9983,62.0,26.0027,1,67,68,0,q4
7735,2011-11-23,4,0,11,21,0,3,1,1,14.76,16.228199999999998,56.99999999999999,31.0009,0,66,66,0,q4
7736,2011-11-23,4,0,11,22,0,3,1,1,13.940000000000001,15.453,61.0,30.002599999999997,3,59,62,0,q4
7737,2011-11-23,4,0,11,23,0,3,1,1,13.940000000000001,15.453,61.0,23.9994,4,47,51,0,q4
7738,2011-11-24,4,0,11,0,1,4,0,1,13.120000000000001,15.453,56.99999999999999,15.001299999999999,1,22,23,0,q4
7739,2011-11-24,4,0,11,1,1,4,0,1,13.120000000000001,14.6829,56.99999999999999,27.999299999999998,1,23,24,0,q4
7740,2011-11-24,4,0,11,2,1,4,0,1,12.299999999999999,14.6829,61.0,19.0012,3,19,22,0,q4
7741,2011-11-24,4,0,11,3,1,4,0,1,11.48,14.6829,65.0,8.9981,1,4,5,0,q4
7742,2011-11-24,4,0,11,4,1,4,0,1,12.299999999999999,16.228199999999998,61.0,6.0032,1,1,2,0,q4
7743,2011-11-24,4,0,11,5,1,4,0,1,12.299999999999999,16.228199999999998,61.0,7.0015,1,10,11,0,q4
7744,2011-11-24,4,0,11,6,1,4,0,1,12.299999999999999,16.228199999999998,61.0,6.0032,1,5,6,0,q4
7745,2011-11-24,4,0,11,7,1,4,0,1,10.66,13.9077,75.0,7.0015,9,31,40,0,q4
7746,2011-11-24,4,0,11,8,1,4,0,1,12.299999999999999,16.228199999999998,65.0,6.0032,4,42,46,0,q4
7747,2011-11-24,4,0,11,9,1,4,0,1,13.940000000000001,17.7735,61.0,0.0,13,68,81,0,q4
7748,2011-11-24,4,0,11,10,1,4,0,1,14.76,19.318800000000003,56.99999999999999,0.0,34,64,98,0,q4
7749,2011-11-24,4,0,11,11,1,4,0,1,17.22,21.6342,41.0,19.999499999999998,52,90,142,0,q4
7750,2011-11-24,4,0,11,12,1,4,0,1,18.86,23.1795,36.0,15.001299999999999,62,88,150,0,q4
7751,2011-11-24,4,0,11,13,1,4,0,1,19.68,23.9547,33.0,15.001299999999999,84,91,175,0,q4
7752,2011-11-24,4,0,11,14,1,4,0,1,20.5,24.724800000000002,31.0,19.999499999999998,74,94,168,0,q4
7753,2011-11-24,4,0,11,15,1,4,0,1,20.5,24.724800000000002,31.0,16.997899999999998,78,71,149,0,q4
7754,2011-11-24,4,0,11,16,1,4,0,1,20.5,24.724800000000002,34.0,19.0012,48,66,114,0,q4
7755,2011-11-24,4,0,11,17,1,4,0,1,19.68,23.9547,33.0,7.0015,34,40,74,0,q4
7756,2011-11-24,4,0,11,18,1,4,0,1,17.22,21.6342,50.0,6.0032,13,24,37,0,q4
7757,2011-11-24,4,0,11,19,1,4,0,1,16.400000000000002,20.8641,54.0,7.0015,15,13,28,0,q4
7758,2011-11-24,4,0,11,20,1,4,0,1,14.76,17.7735,76.0,11.0014,14,17,31,0,q4
7759,2011-11-24,4,0,11,21,1,4,0,1,14.76,17.7735,71.0,11.0014,7,19,26,0,q4
7760,2011-11-24,4,0,11,22,1,4,0,1,14.76,17.7735,71.0,11.0014,8,14,22,0,q4
7761,2011-11-24,4,0,11,23,1,4,0,1,13.940000000000001,17.7735,76.0,7.0015,2,19,21,0,q4
7762,2011-11-25,4,0,11,0,0,5,1,1,13.940000000000001,16.9983,76.0,11.0014,7,22,29,0,q4
7763,2011-11-25,4,0,11,1,0,5,1,1,13.940000000000001,18.543599999999998,76.0,0.0,2,12,14,0,q4
7764,2011-11-25,4,0,11,2,0,5,1,1,11.48,14.6829,81.0,7.0015,4,6,10,0,q4
7765,2011-11-25,4,0,11,3,0,5,1,1,11.48,14.6829,75.0,7.0015,0,2,2,0,q4
7766,2011-11-25,4,0,11,4,0,5,1,1,12.299999999999999,16.228199999999998,75.0,7.0015,4,3,7,0,q4
7767,2011-11-25,4,0,11,5,0,5,1,1,11.48,16.228199999999998,75.0,0.0,2,3,5,0,q4
7768,2011-11-25,4,0,11,6,0,5,1,1,10.66,13.9077,81.0,7.0015,4,9,13,0,q4
7769,2011-11-25,4,0,11,7,0,5,1,1,10.66,15.453,81.0,0.0,4,31,35,0,q4
7770,2011-11-25,4,0,11,8,0,5,1,1,10.66,13.9077,81.0,8.9981,6,68,74,0,q4
7771,2011-11-25,4,0,11,9,0,5,1,1,13.120000000000001,17.7735,76.0,0.0,25,70,95,0,q4
7772,2011-11-25,4,0,11,10,0,5,1,1,14.76,17.7735,71.0,11.0014,60,82,142,0,q4
7773,2011-11-25,4,0,11,11,0,5,1,1,16.400000000000002,20.8641,66.0,7.0015,99,127,226,0,q4
7774,2011-11-25,4,0,11,12,0,5,1,1,18.86,23.1795,51.0,7.0015,126,146,272,0,q4
7775,2011-11-25,4,0,11,13,0,5,1,1,20.5,24.724800000000002,45.0,15.001299999999999,143,140,283,0,q4
7776,2011-11-25,4,0,11,14,0,5,1,1,21.32,25.5,39.0,15.001299999999999,122,150,272,0,q4
7777,2011-11-25,4,0,11,15,0,5,1,1,21.32,25.5,36.0,12.998000000000001,165,145,310,0,q4
7778,2011-11-25,4,0,11,16,0,5,1,1,20.5,24.724800000000002,39.0,11.0014,122,139,261,0,q4
7779,2011-11-25,4,0,11,17,0,5,1,1,20.5,24.724800000000002,34.0,7.0015,57,127,184,0,q4
7780,2011-11-25,4,0,11,18,0,5,1,1,18.86,23.1795,44.0,6.0032,45,108,153,0,q4
7781,2011-11-25,4,0,11,19,0,5,1,1,17.22,21.6342,67.0,0.0,38,96,134,0,q4
7782,2011-11-25,4,0,11,20,0,5,1,1,16.400000000000002,20.8641,57.99999999999999,6.0032,19,76,95,0,q4
7783,2011-11-25,4,0,11,21,0,5,1,1,14.76,19.318800000000003,71.0,0.0,24,61,85,0,q4
7784,2011-11-25,4,0,11,22,0,5,1,1,13.940000000000001,17.7735,71.0,6.0032,12,46,58,0,q4
7785,2011-11-25,4,0,11,23,0,5,1,1,13.940000000000001,17.7735,76.0,7.0015,5,28,33,0,q4
7786,2011-11-26,4,0,11,0,0,6,0,1,13.940000000000001,17.7735,76.0,7.0015,9,38,47,0,q4
7787,2011-11-26,4,0,11,1,0,6,0,1,13.120000000000001,16.9983,76.0,6.0032,5,24,29,0,q4
7788,2011-11-26,4,0,11,2,0,6,0,1,12.299999999999999,16.228199999999998,81.0,7.0015,3,20,23,0,q4
7789,2011-11-26,4,0,11,3,0,6,0,1,12.299999999999999,16.9983,81.0,0.0,8,9,17,0,q4
7790,2011-11-26,4,0,11,4,0,6,0,1,12.299999999999999,16.9983,81.0,0.0,0,4,4,0,q4
7791,2011-11-26,4,0,11,5,0,6,0,1,12.299999999999999,16.228199999999998,75.0,7.0015,0,3,3,0,q4
7792,2011-11-26,4,0,11,6,0,6,0,2,12.299999999999999,16.228199999999998,75.0,6.0032,2,8,10,0,q4
7793,2011-11-26,4,0,11,7,0,6,0,1,10.66,13.9077,87.0,7.0015,4,13,17,0,q4
7794,2011-11-26,4,0,11,8,0,6,0,1,13.120000000000001,16.9983,76.0,6.0032,10,50,60,0,q4
7795,2011-11-26,4,0,11,9,0,6,0,1,13.940000000000001,17.7735,76.0,6.0032,16,67,83,0,q4
7796,2011-11-26,4,0,11,10,0,6,0,1,14.76,19.318800000000003,81.0,0.0,57,84,141,0,q4
7797,2011-11-26,4,0,11,11,0,6,0,1,16.400000000000002,20.8641,62.0,7.0015,107,123,230,0,q4
7798,2011-11-26,4,0,11,12,0,6,0,1,18.04,22.4094,51.0,0.0,137,172,309,0,q4
7799,2011-11-26,4,0,11,13,0,6,0,1,19.68,23.9547,44.0,0.0,177,148,325,0,q4
7800,2011-11-26,4,0,11,14,0,6,0,2,19.68,23.9547,48.0,8.9981,141,158,299,0,q4
7801,2011-11-26,4,0,11,15,0,6,0,2,20.5,24.724800000000002,42.0,7.0015,154,160,314,0,q4
7802,2011-11-26,4,0,11,16,0,6,0,2,18.86,23.1795,47.0,8.9981,137,138,275,0,q4
7803,2011-11-26,4,0,11,17,0,6,0,2,18.86,23.1795,47.0,8.9981,62,122,184,0,q4
7804,2011-11-26,4,0,11,18,0,6,0,2,17.22,21.6342,62.0,11.0014,67,118,185,0,q4
7805,2011-11-26,4,0,11,19,0,6,0,2,16.400000000000002,20.8641,71.0,6.0032,46,100,146,0,q4
7806,2011-11-26,4,0,11,20,0,6,0,2,17.22,21.6342,57.99999999999999,0.0,55,86,141,0,q4
7807,2011-11-26,4,0,11,21,0,6,0,2,15.58,20.0889,82.0,0.0,20,72,92,0,q4
7808,2011-11-26,4,0,11,22,0,6,0,2,15.58,20.0889,76.0,0.0,14,51,65,0,q4
7809,2011-11-26,4,0,11,23,0,6,0,1,14.76,19.318800000000003,81.0,0.0,18,51,69,0,q4
7810,2011-11-27,4,0,11,0,0,0,0,1,14.76,19.318800000000003,81.0,0.0,7,39,46,0,q4
7811,2011-11-27,4,0,11,1,0,0,0,1,14.76,19.318800000000003,81.0,0.0,9,35,44,0,q4
7812,2011-11-27,4,0,11,2,0,0,0,1,13.940000000000001,18.543599999999998,81.0,0.0,9,22,31,0,q4
7813,2011-11-27,4,0,11,3,0,0,0,1,13.940000000000001,18.543599999999998,87.0,0.0,9,8,17,0,q4
7814,2011-11-27,4,0,11,4,0,0,0,1,13.940000000000001,17.7735,87.0,7.0015,0,4,4,0,q4
7815,2011-11-27,4,0,11,5,0,0,0,1,14.76,17.7735,87.0,12.998000000000001,0,5,5,0,q4
7816,2011-11-27,4,0,11,6,0,0,0,1,15.58,20.0889,82.0,11.0014,0,9,9,0,q4
7817,2011-11-27,4,0,11,7,0,0,0,1,15.58,20.0889,87.0,15.001299999999999,12,11,23,0,q4
7818,2011-11-27,4,0,11,8,0,0,0,1,16.400000000000002,20.8641,82.0,19.999499999999998,6,36,42,0,q4
7819,2011-11-27,4,0,11,9,0,0,0,1,18.86,23.1795,72.0,19.0012,21,90,111,0,q4
7820,2011-11-27,4,0,11,10,0,0,0,1,18.86,23.1795,72.0,19.0012,58,131,189,0,q4
7821,2011-11-27,4,0,11,11,0,0,0,1,20.5,24.724800000000002,63.0,23.9994,83,157,240,0,q4
7822,2011-11-27,4,0,11,12,0,0,0,1,22.14,26.275199999999998,56.00000000000001,19.0012,63,193,256,0,q4
7823,2011-11-27,4,0,11,13,0,0,0,1,22.14,26.275199999999998,60.0,12.998000000000001,97,216,313,0,q4
7824,2011-11-27,4,0,11,14,0,0,0,1,25.419999999999998,31.681199999999997,43.0,31.0009,113,200,313,0,q4
7825,2011-11-27,4,0,11,15,0,0,0,1,25.419999999999998,31.681199999999997,43.0,19.0012,96,221,317,0,q4
7826,2011-11-27,4,0,11,16,0,0,0,1,22.96,27.0453,52.0,16.997899999999998,94,229,323,0,q4
7827,2011-11-27,4,0,11,17,0,0,0,1,22.14,26.275199999999998,56.00000000000001,12.998000000000001,37,167,204,0,q4
7828,2011-11-27,4,0,11,18,0,0,0,1,20.5,24.724800000000002,63.0,11.0014,25,130,155,0,q4
7829,2011-11-27,4,0,11,19,0,0,0,1,19.68,23.9547,67.0,15.001299999999999,30,109,139,0,q4
7830,2011-11-27,4,0,11,20,0,0,0,1,20.5,24.724800000000002,63.0,16.997899999999998,10,94,104,0,q4
7831,2011-11-27,4,0,11,21,0,0,0,1,19.68,23.9547,67.0,19.0012,13,75,88,0,q4
7832,2011-11-27,4,0,11,22,0,0,0,1,19.68,23.9547,72.0,16.997899999999998,13,53,66,0,q4
7833,2011-11-27,4,0,11,23,0,0,0,1,19.68,23.9547,72.0,16.997899999999998,5,27,32,0,q4
7834,2011-11-28,4,0,11,0,0,1,1,1,18.86,23.1795,77.0,19.0012,6,10,16,0,q4
7835,2011-11-28,4,0,11,1,0,1,1,1,18.86,23.1795,77.0,19.999499999999998,1,12,13,0,q4
7836,2011-11-28,4,0,11,3,0,1,1,1,18.04,22.4094,88.0,15.001299999999999,1,4,5,0,q4
7837,2011-11-28,4,0,11,4,0,1,1,1,18.04,22.4094,82.0,6.0032,0,4,4,0,q4
7838,2011-11-28,4,0,11,5,0,1,1,1,16.400000000000002,20.8641,87.0,0.0,0,34,34,0,q4
7839,2011-11-28,4,0,11,6,0,1,1,1,17.22,21.6342,82.0,6.0032,6,98,104,0,q4
7840,2011-11-28,4,0,11,7,0,1,1,1,17.22,21.6342,88.0,0.0,7,270,277,0,q4
7841,2011-11-28,4,0,11,8,0,1,1,2,17.22,21.6342,94.0,0.0,13,394,407,0,q4
7842,2011-11-28,4,0,11,9,0,1,1,2,18.04,22.4094,88.0,15.001299999999999,17,191,208,0,q4
7843,2011-11-28,4,0,11,10,0,1,1,2,19.68,23.9547,77.0,8.9981,21,86,107,0,q4
7844,2011-11-28,4,0,11,11,0,1,1,2,21.32,25.5,68.0,7.0015,11,107,118,0,q4
7845,2011-11-28,4,0,11,12,0,1,1,1,22.96,27.0453,60.0,7.0015,13,165,178,0,q4
7846,2011-11-28,4,0,11,13,0,1,1,2,23.779999999999998,27.8205,56.00000000000001,0.0,25,137,162,0,q4
7847,2011-11-28,4,0,11,14,0,1,1,1,24.599999999999998,31.681199999999997,56.00000000000001,0.0,14,129,143,0,q4
7848,2011-11-28,4,0,11,15,0,1,1,1,23.779999999999998,27.8205,60.0,11.0014,18,132,150,0,q4
7849,2011-11-28,4,0,11,16,0,1,1,1,22.96,27.0453,60.0,12.998000000000001,24,240,264,0,q4
7850,2011-11-28,4,0,11,17,0,1,1,1,23.779999999999998,27.8205,56.00000000000001,12.998000000000001,24,444,468,0,q4
7851,2011-11-28,4,0,11,18,0,1,1,1,22.96,27.0453,64.0,15.001299999999999,20,396,416,0,q4
7852,2011-11-28,4,0,11,19,0,1,1,1,22.14,26.275199999999998,73.0,15.001299999999999,4,260,264,0,q4
7853,2011-11-28,4,0,11,20,0,1,1,2,22.14,26.275199999999998,73.0,16.997899999999998,12,206,218,0,q4
7854,2011-11-28,4,0,11,21,0,1,1,2,22.14,26.275199999999998,77.0,15.001299999999999,4,152,156,0,q4
7855,2011-11-28,4,0,11,22,0,1,1,2,21.32,25.5,83.0,7.0015,7,102,109,0,q4
7856,2011-11-28,4,0,11,23,0,1,1,2,21.32,25.5,83.0,8.9981,5,41,46,0,q4
7857,2011-11-29,4,0,11,0,0,2,1,1,21.32,25.5,83.0,0.0,4,18,22,0,q4
7858,2011-11-29,4,0,11,1,0,2,1,1,21.32,25.5,83.0,6.0032,1,16,17,0,q4
7859,2011-11-29,4,0,11,2,0,2,1,2,20.5,24.724800000000002,88.0,0.0,0,5,5,0,q4
7860,2011-11-29,4,0,11,3,0,2,1,2,20.5,24.724800000000002,88.0,0.0,0,2,2,0,q4
7861,2011-11-29,4,0,11,4,0,2,1,2,21.32,25.5,83.0,22.0028,1,5,6,0,q4
7862,2011-11-29,4,0,11,5,0,2,1,1,20.5,24.724800000000002,88.0,19.0012,1,21,22,0,q4
7863,2011-11-29,4,0,11,6,0,2,1,1,21.32,25.5,83.0,19.0012,1,88,89,0,q4
7864,2011-11-29,4,0,11,7,0,2,1,1,21.32,25.5,77.0,15.001299999999999,12,330,342,0,q4
7865,2011-11-29,4,0,11,8,0,2,1,1,22.14,26.275199999999998,77.0,19.0012,9,440,449,0,q4
7866,2011-11-29,4,0,11,9,0,2,1,3,22.96,27.0453,73.0,27.999299999999998,5,197,202,0,q4
7867,2011-11-29,4,0,11,10,0,2,1,3,22.96,27.0453,73.0,27.999299999999998,2,34,36,0,q4
7868,2011-11-29,4,0,11,11,0,2,1,3,20.5,24.724800000000002,88.0,19.999499999999998,1,10,11,0,q4
7869,2011-11-29,4,0,11,12,0,2,1,3,17.22,21.6342,82.0,27.999299999999998,1,17,18,0,q4
7870,2011-11-29,4,0,11,13,0,2,1,3,17.22,21.6342,77.0,19.0012,0,22,22,0,q4
7871,2011-11-29,4,0,11,14,0,2,1,3,16.400000000000002,20.8641,94.0,12.998000000000001,1,35,36,0,q4
7872,2011-11-29,4,0,11,15,0,2,1,3,16.400000000000002,20.8641,87.0,22.0028,5,60,65,0,q4
7873,2011-11-29,4,0,11,16,0,2,1,3,16.400000000000002,20.8641,87.0,15.001299999999999,5,146,151,0,q4
7874,2011-11-29,4,0,11,17,0,2,1,2,16.400000000000002,20.8641,87.0,19.999499999999998,8,346,354,0,q4
7875,2011-11-29,4,0,11,18,0,2,1,2,16.400000000000002,20.8641,82.0,19.999499999999998,11,347,358,0,q4
7876,2011-11-29,4,0,11,19,0,2,1,2,16.400000000000002,20.8641,82.0,22.0028,6,244,250,0,q4
7877,2011-11-29,4,0,11,20,0,2,1,2,15.58,20.0889,87.0,16.997899999999998,8,176,184,0,q4
7878,2011-11-29,4,0,11,21,0,2,1,2,15.58,20.0889,87.0,16.997899999999998,9,116,125,0,q4
7879,2011-11-29,4,0,11,22,0,2,1,1,15.58,20.0889,82.0,19.999499999999998,5,90,95,0,q4
7880,2011-11-29,4,0,11,23,0,2,1,1,14.76,16.9983,76.0,26.0027,0,53,53,0,q4
7881,2011-11-30,4,0,11,0,0,3,1,1,14.76,16.9983,62.0,27.999299999999998,1,23,24,0,q4
7882,2011-11-30,4,0,11,1,0,3,1,1,13.940000000000001,15.453,66.0,22.0028,0,8,8,0,q4
7883,2011-11-30,4,0,11,2,0,3,1,1,13.120000000000001,16.228199999999998,70.0,11.0014,0,5,5,0,q4
7884,2011-11-30,4,0,11,3,0,3,1,1,13.120000000000001,16.228199999999998,70.0,11.0014,0,1,1,0,q4
7885,2011-11-30,4,0,11,4,0,3,1,1,12.299999999999999,14.6829,75.0,15.001299999999999,0,5,5,0,q4
7886,2011-11-30,4,0,11,5,0,3,1,1,11.48,13.9077,81.0,12.998000000000001,1,21,22,0,q4
7887,2011-11-30,4,0,11,6,0,3,1,1,10.66,13.9077,87.0,7.0015,3,100,103,0,q4
7888,2011-11-30,4,0,11,7,0,3,1,1,10.66,13.9077,81.0,7.0015,9,276,285,0,q4
7889,2011-11-30,4,0,11,8,0,3,1,1,11.48,13.9077,81.0,12.998000000000001,13,465,478,0,q4
7890,2011-11-30,4,0,11,9,0,3,1,1,12.299999999999999,14.6829,75.0,19.0012,7,186,193,0,q4
7891,2011-11-30,4,0,11,10,0,3,1,1,13.940000000000001,16.228199999999998,66.0,15.001299999999999,15,95,110,0,q4
7892,2011-11-30,4,0,11,11,0,3,1,1,15.58,20.0889,54.0,19.999499999999998,10,112,122,0,q4
7893,2011-11-30,4,0,11,12,0,3,1,2,14.76,16.9983,53.0,19.0012,12,148,160,0,q4
7894,2011-11-30,4,0,11,13,0,3,1,2,15.58,20.0889,43.0,23.9994,16,131,147,0,q4
7895,2011-11-30,4,0,11,14,0,3,1,2,15.58,20.0889,43.0,23.9994,13,99,112,0,q4
7896,2011-11-30,4,0,11,15,0,3,1,1,14.76,16.9983,46.0,22.0028,11,104,115,0,q4
7897,2011-11-30,4,0,11,16,0,3,1,1,14.76,16.9983,46.0,19.0012,27,199,226,0,q4
7898,2011-11-30,4,0,11,17,0,3,1,2,13.940000000000001,15.453,49.0,22.0028,15,365,380,0,q4
7899,2011-11-30,4,0,11,18,0,3,1,1,13.940000000000001,15.453,49.0,22.0028,7,369,376,0,q4
7900,2011-11-30,4,0,11,19,0,3,1,2,13.120000000000001,15.453,56.99999999999999,19.0012,6,273,279,0,q4
7901,2011-11-30,4,0,11,20,0,3,1,2,13.120000000000001,15.453,56.99999999999999,19.0012,6,184,190,0,q4
7902,2011-11-30,4,0,11,21,0,3,1,1,13.120000000000001,14.6829,53.0,26.0027,7,128,135,0,q4
7903,2011-11-30,4,0,11,22,0,3,1,1,12.299999999999999,13.9077,56.00000000000001,19.999499999999998,5,82,87,0,q4
7904,2011-11-30,4,0,11,23,0,3,1,1,11.48,13.137599999999999,52.0,19.0012,4,46,50,0,q4
7905,2011-12-01,4,0,12,0,0,4,1,1,11.48,13.137599999999999,52.0,22.0028,1,19,20,0,q4
7906,2011-12-01,4,0,12,1,0,4,1,1,10.66,12.362400000000001,60.0,19.0012,1,9,10,0,q4
7907,2011-12-01,4,0,12,2,0,4,1,1,10.66,11.5923,56.00000000000001,19.999499999999998,1,8,9,0,q4
7908,2011-12-01,4,0,12,3,0,4,1,1,10.66,12.362400000000001,56.00000000000001,16.997899999999998,1,6,7,0,q4
7909,2011-12-01,4,0,12,4,0,4,1,1,10.66,12.362400000000001,56.00000000000001,19.0012,0,1,1,0,q4
7910,2011-12-01,4,0,12,5,0,4,1,1,10.66,12.362400000000001,56.00000000000001,16.997899999999998,1,23,24,0,q4
7911,2011-12-01,4,0,12,6,0,4,1,1,9.84,10.8171,65.0,19.0012,5,92,97,0,q4
7912,2011-12-01,4,0,12,7,0,4,1,1,9.84,10.8171,65.0,23.9994,11,265,276,0,q4
7913,2011-12-01,4,0,12,8,0,4,1,1,10.66,11.5923,60.0,22.0028,15,462,477,0,q4
7914,2011-12-01,4,0,12,9,0,4,1,1,12.299999999999999,13.9077,52.0,22.0028,9,215,224,0,q4
7915,2011-12-01,4,0,12,10,0,4,1,1,13.120000000000001,15.453,53.0,19.999499999999998,7,86,93,0,q4
7916,2011-12-01,4,0,12,11,0,4,1,1,13.940000000000001,16.228199999999998,49.0,16.997899999999998,7,95,102,0,q4
7917,2011-12-01,4,0,12,12,0,4,1,1,14.76,17.7735,46.0,15.001299999999999,9,139,148,0,q4
7918,2011-12-01,4,0,12,13,0,4,1,1,16.400000000000002,20.8641,40.0,15.001299999999999,17,137,154,0,q4
7919,2011-12-01,4,0,12,14,0,4,1,1,16.400000000000002,20.8641,40.0,15.001299999999999,20,130,150,0,q4
7920,2011-12-01,4,0,12,15,0,4,1,1,16.400000000000002,20.8641,40.0,15.001299999999999,10,144,154,0,q4
7921,2011-12-01,4,0,12,16,0,4,1,1,16.400000000000002,20.8641,40.0,12.998000000000001,9,192,201,0,q4
7922,2011-12-01,4,0,12,17,0,4,1,1,14.76,17.7735,46.0,8.9981,9,409,418,0,q4
7923,2011-12-01,4,0,12,18,0,4,1,1,14.76,18.543599999999998,43.0,7.0015,12,393,405,0,q4
7924,2011-12-01,4,0,12,19,0,4,1,1,13.940000000000001,17.7735,46.0,7.0015,9,219,228,0,q4
7925,2011-12-01,4,0,12,20,0,4,1,1,13.940000000000001,17.7735,46.0,7.0015,12,178,190,0,q4
7926,2011-12-01,4,0,12,21,0,4,1,1,12.299999999999999,16.228199999999998,61.0,7.0015,8,154,162,0,q4
7927,2011-12-01,4,0,12,22,0,4,1,1,12.299999999999999,16.9983,61.0,0.0,5,99,104,0,q4
7928,2011-12-01,4,0,12,23,0,4,1,1,10.66,14.6829,70.0,6.0032,3,70,73,0,q4
7929,2011-12-02,4,0,12,0,0,5,1,1,10.66,14.6829,70.0,6.0032,6,32,38,0,q4
7930,2011-12-02,4,0,12,1,0,5,1,1,9.84,14.6829,75.0,0.0,1,14,15,0,q4
7931,2011-12-02,4,0,12,2,0,5,1,1,9.84,14.6829,75.0,0.0,0,10,10,0,q4
7932,2011-12-02,4,0,12,3,0,5,1,1,9.02,13.9077,80.0,0.0,0,1,1,0,q4
7933,2011-12-02,4,0,12,4,0,5,1,1,9.02,13.9077,80.0,0.0,0,3,3,0,q4
7934,2011-12-02,4,0,12,5,0,5,1,1,9.02,13.137599999999999,80.0,6.0032,0,23,23,0,q4
7935,2011-12-02,4,0,12,6,0,5,1,1,9.02,13.9077,80.0,0.0,3,84,87,0,q4
7936,2011-12-02,4,0,12,7,0,5,1,1,9.02,13.137599999999999,87.0,6.0032,6,199,205,0,q4
7937,2011-12-02,4,0,12,8,0,5,1,1,9.84,14.6829,87.0,0.0,13,432,445,0,q4
7938,2011-12-02,4,0,12,9,0,5,1,1,11.48,16.228199999999998,81.0,0.0,12,234,246,0,q4
7939,2011-12-02,4,0,12,10,0,5,1,1,12.299999999999999,14.6829,75.0,15.001299999999999,16,89,105,0,q4
7940,2011-12-02,4,0,12,11,0,5,1,1,13.940000000000001,16.9983,66.0,11.0014,18,142,160,0,q4
7941,2011-12-02,4,0,12,12,0,5,1,1,14.76,17.7735,56.99999999999999,8.9981,18,186,204,0,q4
7942,2011-12-02,4,0,12,13,0,5,1,1,16.400000000000002,20.8641,47.0,8.9981,19,188,207,0,q4
7943,2011-12-02,4,0,12,14,0,5,1,1,17.22,21.6342,44.0,7.0015,25,145,170,0,q4
7944,2011-12-02,4,0,12,15,0,5,1,1,17.22,21.6342,41.0,6.0032,24,175,199,0,q4
7945,2011-12-02,4,0,12,16,0,5,1,1,17.22,21.6342,41.0,6.0032,22,254,276,0,q4
7946,2011-12-02,4,0,12,17,0,5,1,1,17.22,21.6342,38.0,0.0,20,391,411,0,q4
7947,2011-12-02,4,0,12,18,0,5,1,1,16.400000000000002,20.8641,50.0,0.0,10,362,372,0,q4
7948,2011-12-02,4,0,12,19,0,5,1,1,13.940000000000001,16.228199999999998,53.0,16.997899999999998,13,252,265,0,q4
7949,2011-12-02,4,0,12,20,0,5,1,1,15.58,20.0889,40.0,19.0012,12,178,190,0,q4
7950,2011-12-02,4,0,12,21,0,5,1,1,13.940000000000001,16.9983,49.0,12.998000000000001,9,102,111,0,q4
7951,2011-12-02,4,0,12,22,0,5,1,1,13.120000000000001,16.228199999999998,53.0,12.998000000000001,7,95,102,0,q4
7952,2011-12-02,4,0,12,23,0,5,1,1,13.120000000000001,15.453,53.0,19.0012,14,81,95,0,q4
7953,2011-12-03,4,0,12,0,0,6,0,1,12.299999999999999,14.6829,56.00000000000001,16.997899999999998,10,65,75,0,q4
7954,2011-12-03,4,0,12,1,0,6,0,1,10.66,13.137599999999999,65.0,12.998000000000001,9,62,71,0,q4
7955,2011-12-03,4,0,12,2,0,6,0,1,10.66,13.137599999999999,65.0,11.0014,9,41,50,0,q4
7956,2011-12-03,4,0,12,3,0,6,0,1,9.84,12.362400000000001,70.0,8.9981,4,5,9,0,q4
7957,2011-12-03,4,0,12,4,0,6,0,1,9.02,11.5923,75.0,8.9981,1,7,8,0,q4
7958,2011-12-03,4,0,12,5,0,6,0,1,9.84,13.137599999999999,70.0,6.0032,0,6,6,0,q4
7959,2011-12-03,4,0,12,6,0,6,0,1,9.84,13.137599999999999,65.0,7.0015,1,10,11,0,q4
7960,2011-12-03,4,0,12,7,0,6,0,1,9.02,13.137599999999999,75.0,6.0032,2,24,26,0,q4
7961,2011-12-03,4,0,12,8,0,6,0,1,9.84,13.137599999999999,75.0,6.0032,1,62,63,0,q4
7962,2011-12-03,4,0,12,9,0,6,0,1,10.66,13.9077,70.0,7.0015,25,99,124,0,q4
7963,2011-12-03,4,0,12,10,0,6,0,1,13.120000000000001,16.9983,61.0,8.9981,22,173,195,0,q4
7964,2011-12-03,4,0,12,11,0,6,0,1,13.120000000000001,16.9983,56.99999999999999,6.0032,48,227,275,0,q4
7965,2011-12-03,4,0,12,12,0,6,0,1,14.76,19.318800000000003,50.0,0.0,78,280,358,0,q4
7966,2011-12-03,4,0,12,13,0,6,0,1,14.76,18.543599999999998,50.0,6.0032,70,222,292,0,q4
7967,2011-12-03,4,0,12,14,0,6,0,1,14.76,19.318800000000003,46.0,0.0,92,251,343,0,q4
7968,2011-12-03,4,0,12,15,0,6,0,1,15.58,20.0889,46.0,0.0,100,237,337,0,q4
7969,2011-12-03,4,0,12,16,0,6,0,1,15.58,20.0889,46.0,0.0,75,230,305,0,q4
